plant_code,name,state,lat,lon,ba,nameplate_MW_total,nameplate_MW_peaker,nameplate_MW_ccgt,n_units,cf_ac,cf_dc
52149,West Point (PA),PA,40.217963,-75.298823,PJM,70.69999999999999,70.69999999999999,0.0,2,0.1922039949565377,0.1478492268896444
55309,Air Products Port Arthur,TX,29.866497,-93.96515,MISO,70.4,70.4,0.0,2,0.21388108855689836,0.1645239142745372
7932,Gaylord - Wolverine,MI,45.0046,-84.7218,MISO,70.19999999999999,70.19999999999999,0.0,3,0.1810646362954983,0.1392804894580756
10350,Greenleaf 1,CA,39.052922,-121.696072,CISO,69.8,69.8,0.0,2,0.2372854418362592,0.1825272629509686
50410,Chester Operations,PA,39.843743,-75.358801,PJM,69.2,0.0,69.2,4,0.2080655032658584,0.16005038712758338
50464,Oxnard,CA,34.196,-119.1667,CISO,68.7,68.7,0.0,2,0.23405005662983688,0.1800385050998745
2434,Howard Down,NJ,39.4889,-75.0347,PJM,68.2,68.2,0.0,1,0.20314259483610847,0.1562635344893142
7784,Allegany Cogen,NY,42.5027,-78.0686,NYIS,67.0,0.0,67.0,2,0.17671830408874797,0.1359371569913446
55977,Bluffview,NM,36.716628,-108.215282,WACM,67.0,0.0,67.0,2,0.2629609886220282,0.2022776835554063
55558,Combined Locks Energy Center,WI,44.2717,-88.3011,MISO,66.5,0.0,66.5,2,0.19506942396379295,0.1500534030490715
54593,Batavia Power Plant,NY,42.9828,-78.1592,NYIS,66.2,0.0,66.2,2,0.17039387556682195,0.1310722119744784
56489,Elkins Generating Center,AR,35.9714,-94.0014,SWPP,66.0,66.0,0.0,3,0.20599717423312183,0.1584593647947091
54131,World Generation X,NY,43.0483,-78.8539,NYIS,65.7,0.0,65.7,2,0.17482300126912778,0.1344792317454829
66600,Bushy Park Combustion Turbine Facility,SC,33.014915,-79.930045,SCEG,65.4,65.4,0.0,1,0.20970593208714303,0.16131225545164848
63559,MMWEC Simple Cycle Gas Turbine,MA,42.54342,-70.927967,ISNE,65.0,65.0,0.0,1,0.19743105391063615,0.1518700414697201
1678,Waters River,MA,42.542949,-70.928314,ISNE,64.9,64.9,0.0,2,0.19743105391063615,0.1518700414697201
7231,Gianera,CA,37.401,-121.96867,CISO,64.6,64.6,0.0,2,0.24230589148731432,0.1863891472979341
50744,Sterling Power Plant,NY,43.080338,-75.600963,NYIS,64.2,0.0,64.2,2,0.17115163779187345,0.1316551059937488
10620,Carthage Energy LLC,NY,43.9842,-75.6225,NYIS,62.9,0.0,62.9,2,0.17425550304612383,0.1340426946508645
54694,Yuma Cogeneration Associates,AZ,32.728822,-114.654053,AZPS,62.6,0.0,62.6,2,0.27141315320297554,0.2087793486176735
1206,Summit Lake,IA,41.1136,-94.3472,MISO,62.3,62.3,0.0,2,0.20750534192993358,0.1596194937922566
54091,Mansfield Mill,LA,32.1575,-93.5562,MISO,62.0,62.0,0.0,1,0.2074612585949972,0.15958558353461322
64854,Primient,IN,40.376319,-86.843695,MISO,61.8,61.8,0.0,2,0.19606800982722955,0.1508215460209458
6210,Northeast (WA),WA,47.73511,-117.370538,AVA,61.8,61.8,0.0,1,0.17195429815544633,0.13227253704265102
57564,Algonquin Power Sanger LLC,CA,36.6842,-119.5522,CISO,61.5,0.0,61.5,2,0.24330512307362107,0.1871577869797085
63632,Primient Loudon Plant,TN,35.735092,-84.319301,TVA,61.4,61.4,0.0,2,0.19734881200563273,0.15180677846587132
55699,Bayswater Peaking Facility LLC,NY,40.610654,-73.762218,NYIS,60.5,60.5,0.0,1,0.20097164899466527,0.1545935761497425
55951,Agua Mansa Power Plant,CA,34.0414,-117.3603,CISO,60.5,60.5,0.0,1,0.25877570613420586,0.19905823548785068
55836,Island Street Peaking Plant,WI,44.2761,-88.2658,MISO,60.5,60.5,0.0,1,0.19506942396379295,0.1500534030490715
50279,Archbald Power Station,PA,41.485,-75.5406,PJM,60.5,60.5,0.0,1,0.17613798160988522,0.1354907550845271
7987,Lake One,CA,34.1772,-118.3147,LDWP,60.5,60.5,0.0,1,0.26071656368153173,0.2005512028319475
2679,Plant No 2 Freeport,NY,40.6447,-73.5683,NYIS,60.5,60.5,0.0,1,0.20075057220063286,0.1544235170774099
7984,Kalkaska CT #1,MI,44.6889,-85.2019,MISO,60.5,60.5,0.0,1,0.175777739081356,0.1352136454471969
55510,Border Hybrid Energy Center,CA,32.562448,-116.943869,CISO,60.5,60.5,0.0,1,0.25996153075578765,0.19997040827368281
55508,CalPeak Power Panoche Peaker Plant,CA,36.652905,-120.580609,CISO,60.5,60.5,0.0,1,0.2505917824707839,0.1927629095929107
57001,El Cajon Energy Center,CA,32.796106,-116.972073,CISO,60.5,60.5,0.0,1,0.25535542334451644,0.1964272487265511
55499,CalPeak Power Vaca Dixon Peaker Plant,CA,38.398867,-121.923973,CISO,60.5,60.5,0.0,1,0.24553074740706457,0.18886980569774198
58122,Delano Energy Center,CA,35.790864,-119.294469,CISO,60.5,60.5,0.0,1,0.24749772794525599,0.1903828676501969
56480,Marshfield Utilities Gas Plant,WI,44.634722,-90.134444,MISO,60.4,60.4,0.0,1,0.1955523157986151,0.150424858306627
50127,Signal Hill Generating LLC,TX,33.8625,-98.5894,ERCO,60.0,0.0,60.0,3,0.23295595134322433,0.1791968856486341
3110,Hunterstown,PA,39.8662,-77.1648,PJM,60.0,60.0,0.0,3,0.1969601560574964,0.1515078123519203
1268,Chanute 2,KS,37.6953,-95.4586,SWPP,60.0,60.0,0.0,1,0.22166787413199948,0.17051374933230729
50451,Indeck Yerkes Energy Center,NY,42.9671,-78.9182,NYIS,59.900000000000006,0.0,59.900000000000006,2,0.18104444182797985,0.13926495525229218
1404,Sterlington,LA,32.7047,-92.0792,MISO,59.3,59.3,0.0,1,0.20893615155341813,0.1607201165795524
477,Valmont,CO,40.0195,-105.202,PSCO,59.3,59.3,0.0,1,0.22127771550198236,0.17021362730921719
55513,CalPeak Power Enterprise Peaker Plant,CA,33.121943,-117.117441,CISO,58.9,58.9,0.0,1,0.25088537386809817,0.19298874912930628
8076,Ellwood,CA,34.431419,-119.900055,CISO,58.0,58.0,0.0,1,0.25734447306962327,0.19795728697663328
3991,Fitchburg,WI,43.0147,-89.4603,MISO,57.6,57.6,0.0,2,0.20130200932871486,0.1548476994836268
50450,Indeck Oswego Energy Center,NY,43.471745,-76.493474,NYIS,57.400000000000006,0.0,57.400000000000006,2,0.17902454837224258,0.1377111910555712
377,Grayson,CA,34.1556,-118.2782,LDWP,57.4,57.4,0.0,1,0.26071656368153173,0.2005512028319475
56051,THUMS,CA,33.7684,-118.2141,CISO,57.4,57.4,0.0,1,0.2502803164669319,0.19252332035917838
55874,Wellhead Power Panoche,CA,36.6535,-120.5783,CISO,56.7,56.7,0.0,1,0.2505917824707839,0.1927629095929107
50449,Indeck Silver Springs Energy Center,NY,42.6544,-78.0772,NYIS,56.599999999999994,0.0,56.599999999999994,2,0.16898109518940352,0.1299854578380027
10169,Carson Cogeneration,CA,33.8759,-118.2491,CISO,55.8,0.0,55.8,2,0.25101613966286246,0.1930893382022019
2059,L L Wilkins,MS,34.1845,-90.562662,MISO,55.2,0.0,55.2,4,0.2128703286318188,0.1637464066398606
7450,Alameda,CA,37.7886,-122.2889,CISO,54.8,54.8,0.0,2,0.23525662937938072,0.180966637984139
7345,University of Florida,FL,29.640278,-82.348611,FPC,54.2,54.2,0.0,1,0.2126963054667272,0.1636125426667132
126,H Wilson Sundt Generating Station,AZ,32.16,-110.9047,TEPC,54.0,54.0,0.0,2,0.2639204272454144,0.2030157132657034
6515,Valencia,AZ,31.363472,-110.931343,TEPC,54.0,54.0,0.0,1,0.2727075190626012,0.2097750146635394
55538,Escondido Energy Center,CA,33.1261,-117.1172,CISO,54.0,54.0,0.0,1,0.2524343842544315,0.1941802955803319
464,Alamosa,CO,37.4594,-105.8947,PSCO,53.2,53.2,0.0,2,0.2638254907684699,0.20294268520651532
3132,Warren,PA,41.835947,-79.188668,PJM,53.1,53.1,0.0,1,0.17289952339065418,0.1329996333774263
54749,Goal Line LP,CA,33.1185,-117.0995,CISO,51.400000000000006,0.0,51.400000000000006,2,0.25088537386809817,0.19298874912930628
1877,George Johnson,MI,43.8393,-85.426,MISO,50.0,50.0,0.0,2,0.18543968921508136,0.1426459147808318
62449,Kimberly Clark Mobile - CHP Plant,AL,30.737741,-88.04977,SOCO,50.0,50.0,0.0,2,0.20628038756642683,0.1586772212049437
7449,Combustion Turbine Project No 2,CA,38.088138,-121.386944,CISO,50.0,50.0,0.0,1,0.24500342501869818,0.18846417309130628
7947,Solway CT,MN,47.544582,-95.129652,MISO,50.0,50.0,0.0,1,0.19709195103700647,0.1516091931053896
55851,Valero Refinery Cogeneration Unit 1,CA,38.0736,-122.1411,CISO,49.9,49.9,0.0,1,0.2421748102672275,0.186288315590175
52186,Yuba City Cogen Partners,CA,39.13667,-121.639846,CISO,49.9,49.9,0.0,1,0.23127019222093076,0.17790014786225442
50493,Double C Generation Limited Partnership,CA,35.5005,-119.046,CISO,49.8,49.8,0.0,2,0.2556362283709113,0.19664325259300872
50494,Kern Front Limited,CA,35.51647,-119.040128,CISO,49.8,49.8,0.0,2,0.2556362283709113,0.19664325259300872
50495,High Sierra Limited,CA,35.509041,-119.030546,CISO,49.8,49.8,0.0,2,0.2556362283709113,0.19664325259300872
56471,McGrath Peaker,CA,34.205556,-119.246944,CISO,49.8,49.8,0.0,1,0.23405005662983688,0.1800385050998745
56472,Grapeland Hybrid,CA,34.0903,-117.5343,CISO,49.8,49.8,0.0,1,0.2533803116558033,0.1949079320429256
56473,Mira Loma Peaker,CA,34.0053,-117.5604,CISO,49.8,49.8,0.0,1,0.2533803116558033,0.1949079320429256
56474,Barre Peaker,CA,33.8073,-117.9832,CISO,49.8,49.8,0.0,1,0.25060259832386783,0.1927712294798983
56475,Center Hybrid,CA,33.9296,-118.1046,CISO,49.8,49.8,0.0,1,0.25374455238500204,0.19518811721923232
4256,Walnut,CA,37.4903,-120.9044,TIDC,49.8,49.8,0.0,2,0.2451699702648508,0.188592284819116
55264,Napoleon Peaking Station,OH,41.4079,-84.1095,PJM,49.5,49.5,0.0,2,0.19314815406898883,0.1485755031299914
50299,AltaGas Ripon Energy Inc.,CA,37.732533,-121.116006,CISO,49.5,49.5,0.0,1,0.24163137224792644,0.1858702863445588
55262,Bowling Green Generating Station,OH,41.397369,-83.641236,PJM,49.5,49.5,0.0,2,0.19126798760003338,0.14712922123079492
10349,Greenleaf 2 Power Plant,CA,39.1365,-121.6397,CISO,49.5,49.5,0.0,1,0.23127019222093076,0.17790014786225442
55263,Galion Generating Station,OH,40.7167,-82.789,PJM,49.5,49.5,0.0,2,0.18595986198711612,0.143046047682397
7844,Minnesota River,MN,44.795231,-93.581013,MISO,49.0,49.0,0.0,1,0.19819071194730067,0.1524543938056159
56356,Clearwater Power Plant,CA,33.8912,-117.6085,CISO,49.0,0.0,49.0,2,0.2533803116558033,0.1949079320429256
52107,Kern River Eastridge Cogen,CA,35.4406,-118.9617,CISO,48.8,48.8,0.0,2,0.2556362283709113,0.19664325259300872
55512,Cuyamaca Peak Energy Plant,CA,32.796491,-116.972071,CISO,48.7,48.7,0.0,1,0.25535542334451644,0.1964272487265511
10776,E F Oxnard Energy Facility,CA,34.1958,-119.1664,CISO,48.5,48.5,0.0,1,0.23405005662983688,0.1800385050998745
50115,US Borax,CA,35.0329,-117.701,CISO,48.2,48.2,0.0,1,0.278258542680105,0.21404503283085
55627,Goose Haven Energy Center,CA,38.226752,-121.843271,CISO,48.0,48.0,0.0,1,0.24331228990812068,0.1871632999293236
55855,Wolfskill Energy Center,CA,38.228522,-122.07525,CISO,48.0,48.0,0.0,1,0.2453918788235355,0.18876298371041192
55625,Creed Energy Center,CA,38.242158,-121.854722,CISO,48.0,48.0,0.0,1,0.24331228990812068,0.1871632999293236
50431,University of Michigan,MI,42.281167,-83.734617,MISO,47.5,0.0,47.5,5,0.19067712103334494,0.14667470848718842
55813,Yuba City Energy Center,CA,39.1392,-121.6387,CISO,47.3,47.3,0.0,1,0.23127019222093076,0.17790014786225442
2682,S A Carlson,NY,42.0933,-79.2478,NYIS,47.3,47.3,0.0,1,0.16962763596769262,0.1304827968982251
55811,King City Peaking,CA,36.224758,-121.124633,CISO,47.3,47.3,0.0,1,0.257021871253778,0.19770913173367538
50026,Corpus Refinery,TX,27.8322,-97.5281,ERCO,47.0,47.0,0.0,1,0.22977847958814307,0.1767526766062639
54149,Stony Brook Cogen Plant,NY,40.916833,-73.129056,NYIS,47.0,47.0,0.0,1,0.19498282976790776,0.1499867921291598
7915,North 1st,NY,40.7171,-73.9664,NYIS,47.0,47.0,0.0,1,0.19626370292759635,0.1509720791750741
7912,Brentwood,NY,40.787062,-73.293412,NYIS,47.0,47.0,0.0,1,0.2011430300899653,0.15472540776151178
55847,Feather River Energy Center,CA,39.109344,-121.60931,CISO,47.0,47.0,0.0,1,0.23033464655654493,0.1771804973511884
8053,Pouch,NY,40.6182,-74.06849,NYIS,47.0,47.0,0.0,1,0.19725860413988117,0.15173738779990859
55626,Lambie Energy Center,CA,38.221577,-121.868333,CISO,47.0,47.0,0.0,1,0.24331228990812068,0.1871632999293236
55963,Riverview Energy Center,CA,38.014423,-121.790679,CISO,47.0,47.0,0.0,1,0.24753895648957785,0.1904145819150599
50971,Tropicana Products Bradenton,FL,27.483358,-82.548341,FPL,46.8,46.8,0.0,1,0.234325433223524,0.1802503332488646
2628,Hillburn,NY,41.1269,-74.1653,NYIS,46.5,46.5,0.0,1,0.1898218581491588,0.1460168139608914
54768,Live Oak Limited,CA,35.4837,-119.0298,CISO,46.0,46.0,0.0,1,0.2556362283709113,0.19664325259300872
10649,Bear Mountain Limited,CA,35.419181,-118.926643,CISO,46.0,46.0,0.0,1,0.2556362283709113,0.19664325259300872
50003,Chalk Cliff Limited,CA,35.0968,-119.4299,CISO,46.0,46.0,0.0,1,0.26112493995501707,0.20086533842693619
10650,Badger Creek Limited,CA,35.483736,-119.029856,CISO,46.0,46.0,0.0,1,0.2556362283709113,0.19664325259300872
50612,McKittrick Limited,CA,35.319503,-119.661992,CISO,46.0,46.0,0.0,1,0.26819745909923176,0.2063057377686398
57908,Central Utility Plant Cincinnati,OH,39.134533,-84.509419,PJM,45.3,0.0,45.3,3,0.19436580619156835,0.14951215860889872
7318,Van Sant Station,DE,39.145036,-75.548172,PJM,45.1,45.1,0.0,1,0.20561962114571386,0.1581689393428568
58151,Central Utility Plant - Texas A&M,TX,30.617778,-96.343333,ERCO,45.1,0.0,45.1,2,0.21402159943459323,0.1646319995650717
55935,Drews Generating Facility,CA,34.0609,-117.3532,CISO,44.8,44.8,0.0,4,0.25877570613420586,0.19905823548785068
55934,Century Generating Facility,CA,34.0606,-117.3533,CISO,44.8,44.8,0.0,4,0.25877570613420586,0.19905823548785068
10243,Ticona Polymers Inc,TX,27.5697,-97.8228,ERCO,44.2,44.2,0.0,1,0.22645010585327366,0.1741923891179028
56397,Hunlock Unit 4,PA,41.2025,-76.068333,PJM,44.0,44.0,0.0,1,0.17524550681008877,0.1348042360077606
1130,Gas Turbine (IA),IA,42.512,-92.476,MISO,43.400000000000006,43.400000000000006,0.0,2,0.19754553718203435,0.1519581055246418
54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,MA,42.360986,-71.093876,ISNE,43.4,43.4,0.0,2,0.19624292567131357,0.1509560966702412
2135,Station H,MO,39.1067,-94.3804,SWPP,43.0,43.0,0.0,2,0.21020682311680103,0.16169755624369309
52096,Berry Placerita Cogen,CA,34.38407,-118.494882,CISO,42.8,42.8,0.0,2,0.25869401155683264,0.19899539350525589
58284,La Luz Energy Center,NM,34.616111,-106.815,PNM,42.3,42.3,0.0,1,0.26824071289872975,0.2063390099220998
1400,Teche,LA,29.822222,-91.5425,MISO,42.2,42.2,0.0,1,0.22122370994347978,0.17017208457190752
55096,Portside Energy,IN,41.6317,-87.1728,MISO,42.0,42.0,0.0,1,0.19181926573248775,0.1475532813326829
8010,Murray Turbine,UT,40.67,-111.89,PACE,42.0,42.0,0.0,3,0.2249974041765952,0.1730749262896886
2049,Jack Watson,MS,30.4392,-89.0286,SOCO,41.9,41.9,0.0,1,0.2166827114593028,0.1666790088148483
2632,Shoemaker,NY,41.4278,-74.4186,NYIS,41.9,41.9,0.0,1,0.18767942450755887,0.1443687880827376
2048,Sweatt,MS,32.2925,-88.7461,SOCO,41.9,41.9,0.0,1,0.20365329910319654,0.1566563839255358
52168,Riverbay,NY,40.869972,-73.824437,NYIS,41.8,0.0,41.8,3,0.19638135261680664,0.1510625789360051
58207,Central Utility Plant at White Oak,MD,39.039444,-76.9825,PJM,41.7,17.2,24.5,8,0.2048599777558547,0.1575845982737344
3993,Sycamore (WI),WI,43.1133,-89.3128,MISO,41.6,41.6,0.0,2,0.19816453897164094,0.1524342607474161
1358,Haefling,KY,38.0794,-84.5194,LGEE,41.4,41.4,0.0,2,0.19921391749825462,0.1532414749986574
50475,Corpus Christi,TX,27.811083,-97.595813,ERCO,41.0,41.0,0.0,1,0.22977847958814307,0.1767526766062639
50846,"Atlantic Alumina, Gramercy Operations",LA,30.054,-90.6693,MISO,40.7,40.7,0.0,2,0.21933925176258887,0.16872250135583758
57953,Roquette America,IA,40.389167,-91.394167,MISO,40.0,0.0,40.0,1,0.20350654029267667,0.1565434925328282
56144,Springs Generating Station,CA,33.9308,-117.2933,CISO,40.0,40.0,0.0,4,0.25877570613420586,0.19905823548785068
55478,Lange Generating Station,SD,44.1218,-103.2641,WACM,40.0,40.0,0.0,1,0.221101620854504,0.17007816988808
55477,Neil Simpson Gas Turbine #2,WY,44.285,-105.3786,WACM,40.0,40.0,0.0,1,0.2190575683248144,0.16850582178831877
2131,Higginsville,MO,39.073315,-93.714748,SWPP,40.0,40.0,0.0,1,0.20993852315487715,0.1614911716575978
2240,Lon Wright,NE,41.4281,-96.4623,SWPP,40.0,40.0,0.0,1,0.21256562021676034,0.1635120155513541
7504,Neil Simpson II,WY,44.2856,-105.3833,WACM,40.0,40.0,0.0,1,0.2190575683248144,0.16850582178831877
7281,Gardner Energy Center,KS,38.830833,-94.890278,SWPP,39.2,39.2,0.0,2,0.21262870928224312,0.16356054560172548
50028,Plant 31 Paper Mill,LA,32.486787,-92.149597,MISO,39.2,39.2,0.0,1,0.20555870330739293,0.1581220794672253
50865,Salinas River Cogeneration,CA,35.9515,-120.8679,CISO,38.9,38.9,0.0,1,0.2528909928290992,0.1945315329454609
10883,Medical Area Total Energy Plant,MA,42.33685,-71.10815,ISNE,38.8,38.8,0.0,3,0.19624292567131357,0.1509560966702412
54518,Formosa Plastics,LA,30.4992,-91.1872,MISO,38.8,38.8,0.0,1,0.21610302387838723,0.16623309529106708
50170,Berry Cogen,CA,35.093046,-119.443617,CISO,38.7,38.7,0.0,1,0.26112493995501707,0.20086533842693619
10864,Archer Daniels Midland Cedar Rapids,IA,41.9221,-91.6875,MISO,38.5,38.5,0.0,1,0.20102928618732258,0.1546379124517866
10568,Port Arthur Texas Refinery,TX,29.964938,-93.891283,MISO,38.4,38.4,0.0,1,0.21363882234447754,0.1643375556495981
55540,Chula Vista Energy Center,CA,32.591667,-117.058611,CISO,37.2,37.2,0.0,1,0.25996153075578765,0.19997040827368281
54004,"WestRock Southeast, LLC.",GA,32.5036,-82.8443,SOCO,37.1,37.1,0.0,1,0.2211159030456342,0.17008915618894938
2903,Bryan (OH),OH,41.471822,-84.543148,PJM,36.8,36.8,0.0,3,0.19464362074234626,0.14972586210949712
58084,"Kimberly Clark-Unit 1,2,3",CT,41.558333,-73.413611,ISNE,36.3,16.1,20.200000000000003,3,0.18978302916923845,0.1459869455147988
10405,Kingsburg Cogen,CA,36.5397,-119.5794,CISO,36.2,0.0,36.2,2,0.24185886630469644,0.1860452817728434
1097,Merl Parr,IA,43.0563,-92.6932,MISO,36.0,36.0,0.0,2,0.1993080900418058,0.1533139154167737
50368,Cornell University Central Heat,NY,42.4428,-76.4764,NYIS,35.7,0.0,35.7,3,0.1698414915035175,0.1306473011565519
62289,Dearborn Energy Center,MI,42.2969,-83.23125,MISO,35.0,0.0,35.0,3,0.18838537959787,0.1449118304599
50969,MU Combined Heat and Power Plant,MO,38.9461,-92.3328,MISO,34.6,34.6,0.0,2,0.20950938467111377,0.16116106513162598
63285,Valero Wilmington Cogeneration Plant,CA,33.778655,-118.23853,LDWP,33.5,33.5,0.0,1,0.2502803164669319,0.19252332035917838
10819,Ada Cogeneration LP,MI,42.962672,-85.494071,MISO,33.1,0.0,33.1,2,0.18349025959185158,0.1411463535321935
10427,New-Indy Ontario Mill,CA,34.045361,-117.540193,CISO,33.0,33.0,0.0,2,0.2533803116558033,0.1949079320429256
57584,University of California San Diego Hybri,CA,32.8747,-117.2392,CISO,33.0,0.0,33.0,3,0.24150782929553907,0.1857752533042608
54372,University of Colorado,CO,40.00759,-105.269204,PSCO,33.0,0.0,33.0,3,0.22127771550198236,0.17021362730921719
2848,O H Hutchings,OH,39.6088,-84.2921,PJM,32.6,32.6,0.0,1,0.19367996970392357,0.1489845920799412
7782,Hamilton Peaking,OH,39.3528,-84.5183,PJM,32.0,32.0,0.0,1,0.19436580619156835,0.14951215860889872
50748,Agnews Power Plant,CA,37.4058,-121.9272,CISO,32.0,0.0,32.0,2,0.24230589148731432,0.1863891472979341
2909,West 41st Street,OH,41.474,-81.7145,PJM,32.0,32.0,0.0,2,0.184553579504784,0.1419642919267569
58191,US Magnesium,UT,40.913333,-112.733889,PACE,32.0,32.0,0.0,2,0.21547891863887858,0.1657530143375989
7783,Bowling Green Peaking,OH,41.3884,-83.6402,PJM,32.0,32.0,0.0,1,0.19126798760003338,0.14712922123079492
673,Tom G Smith,FL,26.612767,-80.0677,FMPP,31.4,0.0,31.4,2,0.23012497429118522,0.1770192109932194
50851,CSUCI Site Authority,CA,34.161951,-119.047916,CISO,31.1,0.0,31.1,2,0.2523757905798372,0.1941352235229517
50850,CamChino Leasing LLC,CA,33.989626,-117.680911,CISO,30.8,0.0,30.8,2,0.25288102657031464,0.1945238665925497
50628,Paulsboro Refinery,NJ,39.84,-75.2583,PJM,30.5,30.5,0.0,1,0.2080655032658584,0.16005038712758338
56509,Tesoro SLC Cogeneration Plant,UT,40.7931,-111.9038,PACE,30.4,30.4,0.0,2,0.2249974041765952,0.1730749262896886
3665,Bountiful City,UT,40.886867,-111.885332,PACE,30.4,30.4,0.0,3,0.2188130599888029,0.1683177384529253
57505,Monroe Generating Station,NC,34.985814,-80.506037,DUK,30.0,30.0,0.0,2,0.21249855294186595,0.16346042533989688
56309,Trigen St. Louis,MO,38.6359,-90.1809,MISO,30.0,0.0,30.0,3,0.20700847422902063,0.1592372878684774
2067,Yazoo,MS,32.8458,-90.4211,MISO,29.1,0.0,29.1,2,0.21736680558309082,0.16720523506391602
57585,Oxnard Paper Mill,CA,34.1414,-119.1831,CISO,29.0,29.0,0.0,1,0.23405005662983688,0.1800385050998745
10805,Kenilworth Energy Facility,NJ,40.6781,-74.2744,PJM,28.8,0.0,28.8,2,0.195554052378786,0.1504261941375277
50849,PE Berkeley,CA,37.870331,-122.26337,CISO,28.5,0.0,28.5,2,0.23525662937938072,0.180966637984139
52073,UCLA So Campus Cogen Project,CA,34.0692,-118.4439,LDWP,28.5,0.0,28.5,2,0.24338556371084946,0.18721966439296112
56668,NIH Cogeneration Facility,MD,39.0,-77.0939,PJM,28.0,28.0,0.0,1,0.2048599777558547,0.1575845982737344
54410,Western Power & Steam Inc,CA,35.440539,-119.012861,CISO,27.7,27.7,0.0,1,0.2556362283709113,0.19664325259300872
57946,Fredericktown Energy Center,MO,37.571672,-90.317251,SWPP,27.6,27.6,0.0,2,0.2067256153428635,0.159019704109895
2250,J Street,NE,40.80788,-96.710667,SWPP,27.0,27.0,0.0,1,0.2170246445795969,0.1669420342919976
55308,Calvert City,KY,37.048333,-88.353889,TVA,26.7,26.7,0.0,1,0.20289294143386127,0.1560714934106625
471,Fruita,CO,39.1364,-108.7347,PSCO,26.6,26.6,0.0,1,0.24253679478273715,0.1865667652174901
55990,Ashtabula,OH,41.890026,-80.7612,PJM,26.1,0.0,26.1,7,0.17625818214063346,0.1355832170312565
54780,University of Illinois Abbott Power Plt,IL,40.105169,-88.241528,MISO,26.0,26.0,0.0,2,0.19875646308255776,0.1528895869865829
68899,Mississippi State University,MS,33.452279,-88.80154,TVA,26.0,26.0,0.0,2,0.21021433825610686,0.1617033371200822
54605,Pratt & Whitney,CT,41.748327,-72.636693,ISNE,25.8,25.8,0.0,1,0.19226125463160862,0.14789327279354508
58159,UCONN Cogen Facility,CT,41.809167,-72.254167,ISNE,25.700000000000003,0.0,25.700000000000003,4,0.1927319593807988,0.14825535336984522
10195,CF Industries Yazoo City Complex,MS,32.90411,-90.3781,MISO,25.0,25.0,0.0,1,0.2157294712321022,0.16594574710161708
54802,Mead Coated Board,AL,32.1761,-85.0272,SOCO,25.0,25.0,0.0,1,0.21198341724521882,0.1630641671117068
7824,Rockwood,CA,32.9553,-115.5364,IID,24.9,24.9,0.0,1,0.2682535381763548,0.2063488755202729
1880,Claude Vandyke,MI,42.731,-85.8551,MISO,24.8,24.8,0.0,1,0.18301473404982666,0.1407805646537128
7795,Custer Energy Center,WI,44.085437,-87.726102,MISO,24.5,24.5,0.0,1,0.1934117787593259,0.1487782913533276
3120,Blossburg,PA,41.706475,-77.08184,PJM,24.0,24.0,0.0,1,0.1748872914539551,0.1345286857338116
50751,Southeast Kern River Cogen,CA,35.4206,-118.9644,CISO,24.0,24.0,0.0,1,0.2556362283709113,0.19664325259300872
1881,Vestaburg,MI,43.4016,-84.9141,MISO,23.7,23.7,0.0,1,0.18502031147357978,0.1423233165181383
55857,Oak Point Cogen,LA,29.811956,-90.00843,MISO,23.5,23.5,0.0,5,0.2186102928073554,0.16816176369796568
10521,Lederle Laboratories,NY,41.0772,-74.0181,NYIS,23.4,0.0,23.4,5,0.19120491696227715,0.1470807053555978
54044,University of Illinois Cogen Facility,IL,41.8675,-87.6524,PJM,23.4,23.4,0.0,3,0.19755383005781826,0.1519644846598602
52122,Wasson CO2 Removal Plant,TX,33.009944,-102.756945,SWPP,23.4,23.4,0.0,1,0.2663361947943234,0.20487399599563338
2177,Miles City GT,MT,46.4112,-105.7953,MISO,23.3,23.3,0.0,1,0.19911091802937322,0.1531622446379794
8026,Hartzog,WY,43.8294,-105.5322,WACM,22.5,22.5,0.0,3,0.22207553517507023,0.17082733475005402
8030,Barber Creek,WY,43.7219,-105.7689,WACM,22.5,22.5,0.0,3,0.22120109883787278,0.17015469141374828
54851,MMSD Jones Island Wastewater,WI,43.0214,-87.9014,MISO,22.1,22.1,0.0,2,0.19507443799089533,0.1500572599929964
3561,Bryan (TX),TX,30.64741,-96.372316,ERCO,22.0,22.0,0.0,1,0.21813134228628941,0.16779334022022263
56038,UMCP CHP Plant,MD,38.985844,-76.935478,PJM,22.0,22.0,0.0,2,0.2048599777558547,0.1575845982737344
60025,Eight Flags Energy,FL,30.6608,-81.4706,JEA,21.6,21.6,0.0,1,0.2260081226291421,0.173852402022417
2487,Coxsackie,NY,42.350889,-73.815798,NYIS,21.3,21.3,0.0,1,0.18336086567583343,0.1410468197506411
55799,Otsego Mill Power Plant,MI,42.4628,-85.6961,MISO,21.2,21.2,0.0,2,0.18558468603874484,0.14275745079903449
2126,Fulton (MO),MO,38.868095,-91.94778,AECI,21.2,21.2,0.0,1,0.20350614610119963,0.1565431893086151
59197,Univ Minnesota CHP Plant,MN,44.978611,-93.240833,MISO,21.0,21.0,0.0,1,0.1983066832568492,0.1525436025052686
10261,Enterprise Products Operating,TX,29.8247,-94.9197,ERCO,20.7,20.7,0.0,6,0.20975103696974245,0.1613469515151865
