plant_code,name,state,ba,lat,lon,nameplate_MW,cf_ac,developable_area_mi2,developable_MW,usable_solar_MW,R_g5,R_g10,R_g20,headroom_g5,headroom_g10,headroom_g20,land_req_mi2_g5,land_req_mi2_g10,land_req_mi2_g20,qualifies_g5,qualifies_g10,qualifies_g20,solar_req_MW_g5,solar_req_MW_g10,solar_req_MW_g20,gas_cf,net_gen_MWh_2024,qualifying_any,hostable_MW_g5,hostable_MW_g10,hostable_MW_g20
55236,Lee Energy Facility,IL,PJM,41.8287,-89.4054,692.0,0.152986861296879,86.71279188647104,7928.026686763065,7906.598115334494,8.072588649318178,7.64771556251196,6.797969388899519,1.4153724804016328,1.4940042848683894,1.6807548204769387,61.09940533952696,57.883647163762404,51.452130812233236,1.0,1.0,1.0,5586.231345328179,5292.219169258276,4704.194817118467,0.01926435848708,116779.0,True,692.0,692.0,692.0
55481,Mesquite Generating Station Block 2,AZ,SRP,33.345047,-112.864227,691.6,0.2053262336365061,74.99988097427985,6857.131974791299,6835.703403362728,6.014818360650153,5.698248973247515,5.065110198442235,1.6432578262091486,1.734549927665212,1.951368668623364,45.49834163684301,43.10369207700918,38.31439295734148,1.0,1.0,1.0,4159.848378225646,3940.9089898979814,3503.0302132426496,0.5642606912433877,3418526.0,True,691.6,691.6,691.6
58557,Mesquite Generating Station Block 1,AZ,SRP,33.345,-112.864167,691.6,0.2053262336365061,75.02038299889846,6859.006445613572,6837.577874185001,6.014818360650153,5.698248973247515,5.065110198442235,1.6437084365804508,1.735025571946031,1.9519037684392853,45.49834163684301,43.10369207700918,38.31439295734148,1.0,1.0,1.0,4159.848378225646,3940.9089898979814,3503.0302132426496,0.5910880005598823,3581057.0,True,691.6,691.6,691.6
7296,State Line Combined Cycle,MO,SWPP,37.0659,-94.614,690.5,0.1671707072688177,47.393036095473015,4333.077585871818,4311.649014443246,7.387657922712899,6.9988338215174855,6.221185619126653,0.8452261785766675,0.8921831884975933,1.0037060870597925,55.79413213973876,52.8575988692262,46.98453232820107,0.0,0.0,1.0,5101.177795633257,4832.6947537578235,4295.728670006954,0.3813407116807025,2306646.07,True,583.6286763071889,616.0524916575881,690.5
55328,Hermiston Power Partnership,OR,GRID,45.794046,-119.313323,689.4,0.1549111509006174,96.29800963358238,8804.389452213245,8782.960880784674,7.972311824035888,7.552716464876106,6.713525746556538,1.5980317078600936,1.686811247185654,1.897662653083861,60.113722500675614,56.949842369061116,50.6220821058321,1.0,1.0,1.0,5496.111771490341,5206.842730885587,4628.304649676077,0.7092197172314487,4283080.0,True,689.4,689.4,689.4
55835,Rocky Mountain Energy Center,CO,PSCO,40.0908,-104.5953,685.0999999999999,0.1830812320699583,107.90945289850865,9866.00712214936,9844.57855072079,6.7456395504706155,6.390605889919532,5.680538568817361,2.1301982810221824,2.2485426299678584,2.5296104587138415,50.54697436279989,47.886607291073595,42.56587314762096,1.0,1.0,1.0,4621.437656027418,4378.204095183871,3891.7369734967733,0.4887875915858033,2933447.0,True,685.0999999999999,685.0999999999999,685.0999999999999
55496,Goose Creek Energy Center,IL,MISO,40.106931,-88.599867,684.0,0.1578319663188423,104.6732604362534,9570.126668457453,9548.69809702888,7.824777380680476,7.41294699222361,6.589286215309874,1.7840871705365626,1.8832031244552603,2.118603515012168,58.53911577921582,55.458109685572886,49.296097498287004,1.0,1.0,1.0,5352.147728385446,5070.455742680949,4507.071771271954,0.0001273396819674,762.999,True,684.0,684.0,684.0
56458,Hobbs Generating Station,NM,SWPP,32.728333,-103.309444,681.5,0.2035362857962172,117.51656263800932,10744.371441189422,10722.942869760851,6.067714143297749,5.748360767334711,5.109654015408632,2.5931224163370916,2.737184772800263,3.079332869400296,45.228172375940495,42.84774225089101,38.086882000792,1.0,1.0,1.0,4135.147188657416,3917.5078629386057,3482.2292115009823,0.44922042767599,2681819.0,True,681.5,681.5,681.5
55340,Dell Power Station,AR,AECI,35.8619,-90.0253,679.1,0.1608465288632131,98.88195971941184,9040.636317203367,9019.207745774795,7.678126526748159,7.274014604287731,6.465790759366872,1.729734292295746,1.8258306418677315,2.0540594721011978,57.03048448469176,54.02888003812905,48.0256711450036,1.0,1.0,1.0,5214.215724314675,4939.7833177717985,4390.918504686043,0.6602405379400214,3927715.5,True,679.1,679.1,679.1
55357,Jack Fusco Energy Center,TX,MISO,29.4731,-95.6244,675.6,0.1647779347337493,61.65514789922486,5637.042093643415,5615.613522214843,7.494935544589339,7.100465252768849,6.3115246691278655,1.1090207396436067,1.17063300295714,1.3169621283267827,55.38288933979986,52.46800042717883,46.638222601936725,1.0,1.0,1.0,5063.578453924558,4797.074324770635,4264.066066462786,0.5742230481412092,3398399.0,True,675.6,675.6,675.6
