plant_code,name,state,lat,lon,ba,nameplate_MW_total,nameplate_MW_peaker,nameplate_MW_ccgt,n_units,net_gen_MWh_2024,gas_cf,cf_ac,cf_dc,developable_area_mi2_10km_excl_forest,developable_MW_10km_excl_forest,developable_area_mi2_10km_incl_forest,developable_MW_10km_incl_forest,developable_area_mi2_5km_excl_forest,developable_MW_5km_excl_forest,developable_area_mi2_5km_incl_forest,developable_MW_5km_incl_forest
10261,Enterprise Products Operating,TX,29.8247,-94.9197,ERCO,20.7,20.7,0.0,6,154745.0,0.8533794366135045,0.1613469515151865,0.1613469515151865,46.496854375280144,4251.140971454184,50.727916269451676,4637.980916064153,9.084134365754956,830.5494277261673,10.482441943132278,958.3946919435224
54321,Goodyear Beaumont Chemical Plant,TX,29.9728,-94.2142,MISO,20.0,20.0,0.0,4,172802.0,0.9863127853881278,0.1609863594001556,0.1609863594001556,73.34234440765712,6705.585774414365,75.32687089234945,6887.028195871949,22.10569993410992,2021.0925654043353,22.4125353195036,2049.1460863546145
7339,Wellington 2,KS,37.2678,-97.3497,SWPP,20.0,20.0,0.0,1,2421.0,0.0138184931506849,0.1757184731254875,0.1757184731254875,107.42053173514633,9821.305758641949,109.63718283755436,10023.971002290684,24.85679364437241,2272.621133199763,25.53648788427053,2334.764606561877
2914,Dover (OH),OH,40.520066,-81.46815,PJM,19.5,19.5,0.0,1,599.0,0.0035066151504507,0.1379436230793662,0.1379436230793662,19.65866167369961,1797.363353023964,31.395202037993602,2870.418472045129,4.113609617542926,376.1014507467818,6.0046607696521175,548.9975560824793
52147,CP Kelco San Diego Plant,CA,32.6947,-117.1436,CISO,19.2,19.2,0.0,2,70641.0,0.4200021404109589,0.1857752533042608,0.1857752533042608,1.4215895375374312,129.97390057485083,1.4254119489070014,130.32337818578296,0.46668167903025426,42.66803922562324,0.46911412262907165,42.89043406894369
2003,Owatonna,MN,44.0833,-93.23,MISO,19.0,19.0,0.0,1,0.0,0.0,0.1487263713808807,0.1487263713808807,91.9772948181973,8409.352669092323,95.19055281223508,8703.136257118635,14.574159568285847,1332.4945891004202,15.342811745512149,1402.771359589682
57122,UCI Facilities Management Central Plant,CA,33.6481,-117.8467,CISO,19.0,0.0,19.0,2,111760.0,0.6714732035568373,0.1931018754495271,0.1931018754495271,4.518785222717368,413.1460775055879,4.521217666316186,413.3684723489084,1.1821675890252605,108.08389385373809,1.1821675890252605,108.08389385373809
1743,St Clair,MI,42.7642,-82.4719,MISO,18.5,18.5,0.0,1,516.0,0.0031840059237319,0.1440925607031877,0.1440925607031877,20.326193695603642,1858.3948521694756,30.78361621886237,2814.502054295988,3.4488575311803973,315.32411713649344,5.632844390975742,515.0029157463534
10866,Archer Daniels Midland Peoria,IL,40.677188,-89.604911,MISO,18.0,18.0,0.0,1,78666.0,0.498896499238965,0.1571304034098408,0.1571304034098408,16.66606106326882,1523.7541543560062,27.595377644698125,2523.0059560866853,0.5504272372181107,50.32477597422726,1.4257594408496896,130.3551488776859
4118,Kaukauna Gas Turbine,WI,44.276199,-88.265445,MISO,18.0,18.0,0.0,1,1675.0,0.0106227803145611,0.1500534030490715,0.1500534030490715,69.51333069117584,6355.504520336076,73.45632176485886,6716.006561358523,11.59302619196377,1059.9338232652588,12.790830918409998,1169.4473982546283
2490,Arthur Kill Generating Station,NY,40.591564,-74.200035,NYIS,18.0,18.0,0.0,1,419.0,0.0026572805682394,0.1498588640853793,0.1498588640853793,1.7325948262433712,158.40866982796535,4.86627716540557,444.91676940850925,1.3534811167705438,123.74684496187828,2.3553003875406278,215.34174971800022
50622,Berry Cogen Tanne Hills 18,CA,35.089829,-119.440881,CISO,18.0,18.0,0.0,2,137748.0,0.8735920852359208,0.2008653384269361,0.2008653384269361,37.97565695668007,3472.0600646107487,37.97565695668007,3472.0600646107487,7.908916615583459,723.1009477104876,7.908916615583459,723.1009477104876
58199,Arizona State University CHP,AZ,33.417222,-111.928333,AZPS,17.1,7.9,9.2,2,42627.0,0.2845670111351438,0.2022058418275215,0.2022058418275215,12.616737455123209,1153.5302816112646,12.616737455123209,1153.5302816112646,2.2600875952440607,206.6365801365998,2.2600875952440607,206.6365801365998
2503,59th Street,NY,40.771285,-73.99115,NYIS,17.1,17.1,0.0,1,477.0,0.003184330689738,0.1509720791750741,0.1509720791750741,0.4882261794769227,44.63782212360436,0.673439384929734,61.57160090786139,0.07332079990721045,6.703615991516383,0.17791587465635902,16.26659425429568
54096,International Paper Riverdale Mill,AL,32.426016,-86.870912,SOCO,17.0,0.0,17.0,1,301624.472,2.025412785388128,0.1622687896537078,0.1622687896537078,33.57571397836207,3069.77956373596,68.12579536402185,6228.644147567712,9.094559124035602,831.5025484832549,18.12622220644464,1657.2546017320813
63423,BYU Central Heating Plant,UT,40.24724,-111.6462,PACE,16.5,16.5,0.0,1,115632.0,0.8,0.1722943307528541,0.1722943307528541,7.427640274960301,679.0985394249417,7.462041977286433,682.243837923331,0.8270308235979189,75.61424672895258,0.8273783155406071,75.6460174208555
58184,Rand Whitney CHP Plant,CT,41.452778,-72.136111,ISNE,16.5,16.5,0.0,1,133276.0,0.9220700152207002,0.1491146598290276,0.1491146598290276,4.393688123349616,401.70862842053623,41.18092263603604,3765.112926723294,1.0369159569815924,94.80374463831701,12.156310631061343,1111.4341148398942
58914,MCAGCC Cogen Plant,CA,34.237222,-116.054167,CISO,16.4,16.4,0.0,3,69172.0,0.4814845751197238,0.2157705591540246,0.2157705591540246,88.52113995622044,8093.361367425868,88.52183494010582,8093.424908809674,20.79600280211809,1901.348827622225,20.796697786003467,1901.412369006031
2917,Hamilton (OH),OH,39.4098,-84.5543,PJM,16.3,16.3,0.0,1,1119.0,0.0078367930078157,0.1501315281674155,0.1501315281674155,41.710847848635545,3813.563231875249,55.53998469179789,5077.941457535807,4.578553836859739,418.6106365128904,7.361269313906854,673.0303372714837
3470,W A Parish,TX,29.4828,-95.6311,ERCO,16.3,16.3,0.0,1,268.0,0.001876908423677,0.164858420997121,0.164858420997121,61.31460579539042,5605.906815578552,68.65850051216286,6277.3486182548895,14.299640933562168,1307.3957424971125,16.827297324676145,1538.4957553989616
57666,Foxwoods CoGen,CT,41.4731,-71.9606,ISNE,16.2,0.0,16.2,3,10820.0,0.0762444331698517,0.1487903819374777,0.1487903819374777,8.792241133896868,803.8620465277135,48.492153110195794,4433.568284360757,1.6968031561464865,155.13628856196445,11.834880584074757,1082.046224829692
9674,Nine Springs,WI,43.0386,-89.3586,MISO,16.2,16.2,0.0,1,82.0,0.0005778228761485,0.1524342607474161,0.1524342607474161,27.998815790159124,2559.8917293859768,33.359226498067315,3049.98642268044,3.90997933912764,357.4838252916699,4.945157836395792,452.12871647047234
1225,Colby,KS,39.403001,-101.038202,SWPP,16.0,16.0,0.0,1,1247.54,0.0089008276255707,0.1820518219602184,0.1820518219602184,111.89935538445455,10230.7982065787,112.07588129134017,10246.937718065385,25.511815956339667,2332.5088874367693,25.64282041873312,2344.4864382841706
4251,Logan City,UT,41.725833,-111.8433,PACE,15.9,15.9,0.0,3,4596.0,0.0329973291978978,0.1665132407589339,0.1665132407589339,47.43404014471022,4336.826527516362,47.43716757219441,4337.112463743489,9.841666800815235,899.8095360745356,9.843056768585988,899.9366188421474
58584,Princeton University Cogeneration,NJ,40.341389,-74.657222,PJM,15.5,15.5,0.0,1,33263.641,0.2449818898217705,0.1513118587708176,0.1513118587708176,19.36642094989883,1770.644201133607,38.87218616881563,3554.0284497202856,2.471362696398487,225.95316081357592,8.293937688081988,758.3028743389244
2144,Marshall (MO),MO,39.1228,-93.2064,SWPP,15.2,15.2,0.0,1,0.0,0.0,0.1596065315201588,0.1596065315201588,93.58861495644248,8556.673367446168,103.57101599404643,9469.350033741386,18.287458467851966,1671.9962027750366,21.371449459209753,1953.9610934134628
7930,Russell Energy Center,KS,38.899722,-98.839444,SWPP,15.0,15.0,0.0,2,700.0,0.0053272450532724,0.1765711996601041,0.1765711996601041,94.43093542551868,8633.68552461885,94.78711466677409,8666.250483819344,22.721455656553413,2077.390231456312,22.802421279199763,2084.7928026696923
8906,Astoria Generating Station,NY,40.787674,-73.912561,NYIS,15.0,15.0,0.0,1,486.0,0.0036986301369863,0.1509720791750741,0.1509720791750741,0.28181596552013116,25.76603113326913,0.9236335836652388,84.44649907796469,0.0861780017866739,7.8791315919244695,0.21162259309711454,19.34835136887904
57322,Mont Belvieu Cogeneration Unit,TX,29.838138,-94.900661,ERCO,15.0,15.0,0.0,1,95447.1,0.7263858447488585,0.1613469515151865,0.1613469515151865,45.68997808435814,4177.3694248556,49.93354968846645,4565.353114374075,9.31521650764261,851.67693784161,10.35282744850958,946.5442238637328
8028,Arvada,WY,44.69,-106.1092,WACM,15.0,15.0,0.0,2,199.0,0.0015144596651445,0.1630897897777299,0.1630897897777299,59.48749316073585,5438.856517552991,59.49826541095919,5439.841409001982,17.13552267784058,1566.6763591168528,17.137955121439397,1566.8987539601733
59860,HP Hood CT,VA,39.132519,-78.187474,PJM,15.0,15.0,0.0,1,102743.0,0.781910197869102,0.1490977494004001,0.1490977494004001,46.478089810374975,4249.425354091426,63.83774479124945,5836.593809485663,10.443870337493887,954.8681451422982,14.250644569643132,1302.9160749388004
10328,T B Simon Power Plant,MI,42.7178,-84.4836,MISO,14.3,14.3,0.0,1,27049.96,0.2159367116901363,0.1439464161990529,0.1439464161990529,18.668309637038234,1706.8168811006383,25.88432731890142,2366.567069156701,3.2059606632413447,293.1164034963515,4.256428805987777,389.15920511888237
57884,Lake Charles Polymers,LA,30.196571,-93.32197,MISO,14.3,14.3,0.0,1,110754.0,0.8841364115336718,0.1599841071722568,0.1599841071722568,19.092249807117838,1745.577125222202,25.783554655521844,2357.353568504854,1.9869589282911346,181.6648163009037,3.4978538950994333,319.8037846948053
50061,San Diego State University,CA,32.778225,-117.070114,CISO,14.3,0.0,14.3,3,59127.0,0.4720040233738864,0.1964272487265511,0.1964272487265511,4.875311955915463,445.74280739798513,4.881566810883851,446.31467985223776,0.4618167918326194,42.223249538982344,0.4652917112595014,42.54095645801155
7715,Pea Ridge,FL,30.59208,-87.135391,FPL,14.1,14.1,0.0,3,88215.0,0.7141989701739045,0.1664106615417484,0.1664106615417484,10.083173700983535,921.890166947066,31.77605320717987,2905.239150370731,2.3792773315861138,217.5339274593018,9.486530035387894,867.3398889497502
50906,Ford Utilities Center,NM,35.084078,-106.625191,PNM,13.7,13.7,0.0,2,77936.0,0.6494017264940173,0.2045388603970422,0.2045388603970422,23.839684728124045,2179.6283179999123,23.839684728124045,2179.6283179999123,0.9542128746218006,87.24231996542176,0.9542128746218006,87.24231996542176
971,Waterloo,IL,38.334786,-90.158939,MISO,13.6,13.6,0.0,2,338.259,0.002839267727639,0.1580693648090473,0.1580693648090473,70.23680891585268,6421.651100877958,89.86002641139808,8215.773843327823,15.49501321640958,1416.6869226431613,19.769511603417143,1807.4982037409957
7283,Paragould Turbine,AR,36.024272,-90.509229,SPA,13.6,13.6,0.0,4,145.0,0.0012170964276121,0.1629956275417098,0.1629956275417098,70.73059496641261,6466.797254072009,89.0997140407963,8146.2595694442325,16.344631016282232,1494.366264345804,18.637382854138984,1703.9892895212784
52086,Coalinga 25D Cogen,CA,36.1556,-120.3972,CISO,13.6,13.6,0.0,4,42334.0,0.3553417942519473,0.1969085553722215,0.1969085553722215,48.66103419434226,4449.008840625577,48.66207667017032,4449.104152701286,12.919402937204634,1181.2025542587091,12.919402937204634,1181.2025542587091
65512,"Kansas Ethanol, LLC",KS,38.286173,-98.192128,SWPP,13.5,13.5,0.0,1,116254.0,0.9830373752748182,0.180127340898016,0.180127340898016,108.528683540379,9922.622495120366,111.71865957425669,10214.277446789181,27.330241292427026,2498.764918164756,28.37619203991851,2594.3947007925494
52048,Vanderbilt University Power Plant,TN,36.145896,-86.803833,TVA,13.5,13.5,0.0,2,103822.0,0.8779130728902418,0.153701965124208,0.153701965124208,8.127489047534338,743.0847129174251,15.619067839949269,1428.0290596525044,0.6783042721273688,62.016390594502276,0.8451004046177054,77.26632270790448
63063,Duke Energy CHP at Clemson University,SC,34.6779,-82.8231,DUK,13.4,13.4,0.0,1,94991.0,0.8092329448647175,0.1647428454480075,0.1647428454480075,16.053085276366833,1467.7106538392532,37.59098337612423,3436.889908674215,2.3167287819022375,211.81520291677597,6.5550880068702275,599.3223320567064
58198,Parnassus Central Utility Plant,CA,37.762524,-122.456747,CISO,13.4,0.0,13.4,3,68951.871,0.5874043396033531,0.1645128841628347,0.1645128841628347,0.6369527309474728,58.235678258054655,1.103634409977727,100.9037174836779,0.3179551275597041,29.070183091172943,0.6661420541332818,60.90441637790004
56478,MJMEUC Generating Station #1,MO,39.251076,-91.640071,SWPP,13.3,13.3,0.0,1,86665.0,0.7438544992618532,0.1630453366393905,0.1630453366393905,107.03412069487705,9785.9767492459,111.54421861902722,10198.328559453916,28.0172328631216,2561.575576056832,28.432485734634,2599.5415528808226
65400,Purdue CHP,IN,40.417023,-86.915334,MISO,13.3,13.3,0.0,1,123106.0,1.0566313042881177,0.1521755207066818,0.1521755207066818,48.84659489173776,4465.974390101737,61.77850753887917,5648.320689268951,4.319324847614341,394.90970035331117,7.418257992507719,678.2407307435628
58140,Summit Street Power Plant,OH,41.143056,-81.340833,PJM,13.2,13.2,0.0,2,35515.607,0.3071434118583091,0.1376180807746075,0.1376180807746075,21.84647094486452,1997.391629244756,49.38346994319103,4515.060109091751,4.231756878056914,386.90348599377495,10.660705309731325,974.693056889721
54628,Phelps Dodge Refining,TX,31.764458,-106.391314,EPE,12.6,12.6,0.0,3,56067.76,0.507970573313039,0.2100759296298219,0.2100759296298219,16.490577632211277,1507.7099549450309,16.490577632211277,1507.7099549450309,1.3322841082665635,121.80883275580008,1.3322841082665635,121.80883275580008
2123,Columbia (MO),MO,38.964646,-92.316768,MISO,12.5,12.5,0.0,1,336.0,0.0030684931506849,0.1611610651316259,0.1611610651316259,31.543928589464155,2884.0163281795794,55.01978925359365,5030.380731757133,2.6833327814382897,245.33328287435788,6.395936697119032,584.7713551651685
52085,Taft 26C Cogen,CA,35.1133,-119.4706,CISO,12.4,12.4,0.0,4,54714.0,0.50370083959346,0.2008653384269361,0.2008653384269361,31.787867933231272,2906.31935389543,31.787867933231272,2906.31935389543,5.9567068815611455,544.6132005998761,5.9567068815611455,544.6132005998761
52104,Cymric 36W Cogen,CA,35.3633,-119.6756,CISO,12.4,12.4,0.0,4,59204.0,0.5450360877890705,0.2063057377686398,0.2063057377686398,43.954950814515946,4018.7383601843144,43.954950814515946,4018.7383601843144,11.45020700351892,1046.8760688931582,11.45020700351892,1046.8760688931582
58328,North Chicago Energy Center,IL,42.306389,-87.851944,PJM,12.4,12.4,0.0,2,38206.0,0.351727058476948,0.1488178886935325,0.1488178886935325,3.9210990812936624,358.5004874325634,9.483402607903699,867.0539527226238,0.5869138912003719,53.66069862403399,1.721822576020037,157.4237783789748
10061,"Mars Wrigley Confectionery US, LLC",NJ,40.8625,-74.825,PJM,12.3,0.0,12.3,2,41652.0,0.38656866020715,0.1488923504726794,0.1488923504726794,15.969687210121663,1460.0856877825518,32.70628913775619,2990.289292594851,2.89391289870734,264.5863221675282,7.245901988934372,662.4824675597139
52076,McKittrick Cogen,CA,35.3161,-119.6597,CISO,12.0,12.0,0.0,2,67450.0,0.6416476407914764,0.2063057377686398,0.2063057377686398,29.50241342617097,2697.363513249917,29.50241342617097,2697.363513249917,9.225911078371743,843.5118700225593,9.225911078371743,843.5118700225593
54550,W&T Onshore Treating Facility (OTF),AL,30.43203,-88.18241,SOCO,12.0,0.0,12.0,4,54636.0,0.5197488584474886,0.1697524469562692,0.1697524469562692,21.999019907704643,2011.3389629901385,41.54578917585865,3798.472153221362,5.225236342202482,477.73589414422685,12.026696136438645,1099.5836467601046
56039,H. Gonzales,CA,33.9986,-118.2219,CISO,11.8,11.8,0.0,2,178.36,0.001725485643526,0.1930893382022019,0.1930893382022019,0.3224725228146507,29.483202085910918,0.32629493418422095,29.832679696843055,0.022239484332044878,2.03332428178696,0.023281960160109482,2.128636357495724
62176,Berry NMW Cogens,CA,35.307555,-119.611551,CISO,11.4,11.4,0.0,2,75434.0,0.7553672995273573,0.1947774193917452,0.1947774193917452,25.462124608535255,2327.9656784946515,25.462124608535255,2327.9656784946515,6.592964628623242,602.7853374741248,6.592964628623242,602.7853374741248
62762,NASA Johnson Space Center CHP,TX,29.562372,-95.089302,ERCO,11.2,11.2,0.0,2,82715.0,0.8430671069797782,0.1676752495206271,0.1676752495206271,14.658252618416393,1340.1830965409272,19.886963880045755,1818.236697604183,2.0064184770816738,183.4439750474673,3.0728712491917634,280.9482284975326
61676,NCSU Cates Cogeneration Plant,NC,35.784027,-78.674704,CPLE,11.2,11.2,0.0,2,73652.493,0.7506981103228964,0.1599050601899247,0.1599050601899247,4.641102386543616,424.32936105541626,17.440968095463507,1594.6027972995205,0.43957730750057455,40.189925257195384,1.7954908678699357,164.1591650623941
1332,West 14th Street,KS,37.2354,-97.011,SWPP,11.0,11.0,0.0,1,1318.0,0.0136778746367787,0.1731701809273146,0.1731701809273146,96.34804847332948,8808.964431847266,102.58135894127044,9378.867103201866,19.793141055519943,1809.6586107903945,21.52816832536213,1968.2896754616802
68493,Central Heating Plant,MA,42.390084,-72.537141,ISNE,11.0,11.0,0.0,1,82545.168,0.8566331257783313,0.1457374153524451,0.1457374153524451,23.146438302461082,2116.2457876535846,44.90777372136699,4105.8535973821245,8.020114037243685,733.2675691194225,12.57225848645912,1149.4636330476908
54808,New York University Central Plant,NY,40.7899,-73.9233,NYIS,11.0,0.0,11.0,2,71266.038,0.7395811332503114,0.1509720791750741,0.1509720791750741,0.2922407238007772,26.71915189035677,0.8746372197462025,79.96683151965279,0.04760639614828357,4.352584790700211,0.1417767126167861,12.96244229639187
58161,Western Michigan University Power Plant,MI,42.28,-85.606389,MISO,10.9,0.0,10.9,3,52291.0,0.5476414896736626,0.1464944929141936,0.1464944929141936,17.253669938354566,1577.4783943638458,35.91085983322678,3283.278613323591,1.0164139323629886,92.92927381604466,2.485609866048703,227.2557591815957
57788,US GSA Heating and Transmission,DC,38.885709,-77.028373,PJM,10.8,10.8,0.0,2,44786.98,0.4733952731270083,0.1575845982737344,0.1575845982737344,0.5865663992576836,53.62892793213106,2.995728037914983,273.89513489508414,0.1125873894309772,10.293704176546486,0.17965333436980002,16.425447713810286
50366,University of Notre Dame,IN,41.7094,-86.2367,PJM,10.8,10.8,0.0,2,39285.26,0.4152424742093692,0.1466522360804935,0.1466522360804935,16.011386243244246,1463.8981708109022,26.87537433944817,2457.1770824638324,0.7318180313013518,66.90907714755215,1.5557214274150768,142.23738764937843
10275,Florida's Natural Growers,FL,27.9114,-81.6006,FPC,10.7,10.7,0.0,2,44016.7,0.4696016301796611,0.1786652366464443,0.1786652366464443,58.699381434719015,5366.800588317166,61.0352222734691,5580.363179288603,14.531765551277887,1328.6185646882639,14.881689937564905,1360.6116514345053
10123,Hoffmann LaRoche,NJ,40.8359,-74.155,PJM,10.6,10.6,0.0,2,50285.0,0.5415374343068837,0.1504261941375277,0.1504261941375277,0.5712767537794028,52.231017488402536,1.9633294761883369,179.50440925150505,0.04239401700796055,3.8760244121563923,0.1389967770752805,12.7082767611685
54520,Village Creek Water Reclamation Facility,TX,32.775093,-97.14209,ERCO,10.6,10.6,0.0,2,28078.0,0.3023821831653313,0.1746541816218205,0.1746541816218205,7.245207005048996,662.418926175908,12.779363684301288,1168.398965421832,3.438085280957063,314.33922568750285,6.027595237869538,551.094421748072
58181,Loyola University Health Plant,IL,41.855833,-87.835556,PJM,10.6,10.6,0.0,2,14764.0,0.1589988799862152,0.1519644846598602,0.1519644846598602,1.167572927432356,106.7495247938154,2.0630596637398506,188.62259782764346,0.09069539704162052,8.292150586662446,0.33081232943916755,30.24569869158103
50411,Rutgers Biomedical and Health Cogen,NJ,40.73928,-74.187633,PJM,10.5,10.5,0.0,3,35375.0,0.3845944770602305,0.1504261941375277,0.1504261941375277,0.6783042721273688,62.016390594502276,1.5393893061087314,140.74416512994114,0.020502024618603874,1.8744708222723538,0.056988678600865,5.210393472079085
52061,Hartford Hospital Cogeneration,CT,41.7631,-72.6733,ISNE,10.4,0.0,10.4,2,31431.0,0.3450013171759747,0.147893272793545,0.147893272793545,4.8124159142888985,439.9923121635564,14.033462105463006,1283.0593924994746,0.3836311047277741,35.074843860825055,1.217611767179457,111.32450442783606
10206,Loma Linda University Cogen,CA,34.050391,-117.248417,CISO,10.4,10.4,0.0,2,58812.0,0.6455479452054794,0.1990582354878506,0.1990582354878506,13.563652998948559,1240.1054170467253,13.608131967612648,1244.1720656102991,3.4248805871349113,313.13193939519186,3.4339153776448046,313.9579773846678
56127,Macon Energy Center,MO,39.748975,-92.384476,AECI,10.0,10.0,0.0,1,80702.0,0.921255707762557,0.1566049263996447,0.1566049263996447,80.43882486123557,7354.4068444558225,100.51308689839027,9189.767944995681,21.135154938181774,1932.3570229194763,25.210887933971687,2304.9954682488396
1124,Atlantic,IA,41.409,-95.0,MISO,10.0,10.0,0.0,1,110.0,0.001255707762557,0.1614836402185104,0.1614836402185104,95.3670787191207,8719.27576860532,96.06970742723624,8783.516107633026,21.840216089896135,1996.8197567905036,21.93369142247926,2005.3660729123892
753,Crisp Plant,GA,31.844708,-83.940734,SOCO,10.0,10.0,0.0,2,229.0,0.0026141552511415,0.171079337353304,0.171079337353304,44.37680603293943,4057.3079801544613,74.58949298996508,6819.610787653949,8.567066355034912,783.2746381746205,17.48683703189835,1598.796528630706
54236,Pfizer Groton Plant,CT,41.3315,-72.0786,ISNE,10.0,10.0,0.0,1,59188.338,0.6756659589041096,0.1474467991445155,0.1474467991445155,1.8625568128087586,170.2909085996579,15.071073046329975,1377.9266785215975,0.32837988584035016,30.023303848260582,2.0908590191549066,191.16425317987714
58947,Bristol Myers Squibb Lawrenceville,NJ,40.324722,-74.707778,PJM,9.9,9.9,0.0,2,43909.687,0.5063152875789863,0.1513118587708176,0.1513118587708176,17.553207992951798,1604.864730784164,37.15140606862366,3396.6999834170197,4.907281214642778,448.6657110530539,10.9088145568107,997.3773309084067
7480,Rowesville Rd Plant,SC,33.436637,-80.847389,SCEG,9.6,9.6,0.0,2,1019.0,0.012117104261796,0.1689970531236773,0.1689970531236773,38.74500411779175,3542.4003764838167,65.56165231892561,5994.208212016055,9.434406243984663,862.574285164312,15.152038668976326,1385.3292497349782
54829,Bristol Myers Squibb New Brunswick,NJ,40.475724,-74.446199,PJM,9.5,9.5,0.0,1,56056.0,0.6735880797885124,0.1511752459747932,0.1511752459747932,5.274232706121518,482.21556170253876,13.060137173993354,1194.0696844793922,0.8690773486631912,79.45850044920604,2.6298190222643067,240.44059632130802
58258,Central Utilities Plant LAX 2,CA,33.943889,-118.404167,LDWP,9.2,9.2,0.0,2,39271.54,0.4872883164582092,0.1872196643929611,0.1872196643929611,0.8197334928014667,74.94706219899123,0.8211234605722195,75.07414496660292,0.23594702908528864,21.57229980208353,0.23594702908528864,21.57229980208353
61703,Sikorsky Aircraft CHP,CT,41.250009,-73.09865,ISNE,9.2,9.2,0.0,1,53017.75,0.6578537571967441,0.149466660145887,0.149466660145887,1.1731327985153672,107.25785586426213,13.195659031641753,1206.4602543215315,0.23073464994496562,21.09573942353971,3.7056540768269777,338.8026584527522
56229,Cogeneration 1,AZ,32.229922,-110.952797,TEPC,9.0,0.0,9.0,1,54472.29,0.6909219939117199,0.2030157132657034,0.2030157132657034,15.304935123759135,1399.3083541722635,15.304935123759135,1399.3083541722635,1.013633996821483,92.67510828082128,1.013633996821483,92.67510828082128
10008,Baptist Medical Center,FL,30.314467,-81.662705,JEA,9.0,9.0,0.0,3,19932.22,0.2528186199898529,0.1679428838058684,0.1679428838058684,0.6067209319335993,55.4716280625005,4.9600999899313845,453.4948562222979,0.07332079990721045,6.703615991516383,0.35478927348465344,32.4378764328826
10431,Anheuser-Busch Jacksonville,FL,30.43424,-81.645351,JEA,8.7,8.7,0.0,1,73376.0,0.9627880123865008,0.1622680957479955,0.1622680957479955,5.972344018982114,546.0428817355075,23.226708941222057,2123.5848174831594,1.5463391449624955,141.37957896799958,4.871837036488581,445.4251004789559
57348,CityCenter Central Plant Cogen Units,NV,36.1039,-115.1794,NEVP,8.6,8.6,0.0,2,62224.0,0.8259530636083678,0.2084481424627513,0.2084481424627513,8.19837740384273,749.565934065621,8.19837740384273,749.565934065621,1.160275596635904,106.08234026385406,1.160275596635904,106.08234026385406
10188,Cutrale Citrus Juices USA II,FL,28.05485,-81.798166,TEC,8.2,8.2,0.0,2,33675.0,0.4688022051453391,0.1755224815486891,0.1755224815486891,17.510813975943837,1600.9887063720078,19.355996191618186,1769.6910803765195,3.386308981496521,309.6053925939676,4.243224112165625,387.9519188265714
58330,The Andersons Albion Ethanol LLC,MI,42.256111,-84.788333,MISO,8.1,8.1,0.0,1,60916.8,0.858515136140707,0.1445882634152513,0.1445882634152513,71.38665975420793,6526.780320384723,87.72017102832415,8020.1299225896355,15.292772905765048,1398.1963799556613,19.606885374239067,1792.6295199304286
56090,Blacksand Generating Facility,CA,33.9328,-117.855,CISO,8.0,8.0,0.0,3,39041.0,0.5570918949771689,0.1945238665925497,0.1945238665925497,3.7605578037717136,343.8224277734138,3.8366585392204295,350.7802093001535,1.189812411764401,108.78284907560236,1.2044070733573053,110.11721813552505
61282,APG Combined Heat and Power Plant,MD,39.3975,-76.2991,PJM,7.9,7.9,0.0,1,53000.0,0.7658516848737067,0.1587937554201918,0.1587937554201918,7.387678701551158,675.4449098561057,27.612404749889844,2524.562719989928,1.034483513382775,94.58134979499656,6.640571024771526,607.1379222648251
59452,East. Michigan Univ. Heating Plant,MI,42.248889,-83.628889,MISO,7.8,7.8,0.0,1,37235.1,0.5449464348436951,0.1466747084871884,0.1466747084871884,24.173624485047405,2210.1599529186196,40.202037833483374,3675.614887632765,3.3585096260814646,307.06373724173386,7.287601022056956,666.2949505880645
61238,New York Presbyterian Hospital- 68th Street,NY,40.764396,-73.95393,NYIS,7.7,7.7,0.0,1,53962.0,0.8000059301429164,0.1509720791750741,0.1509720791750741,0.21718246418012577,19.85668243932578,0.46807164680100705,42.79512199323492,0.049691347804412776,4.543208942117739,0.13169944627882826,12.041092231207154
50389,Port Allen (LA),LA,30.477,-91.211,MISO,7.6,7.6,0.0,2,43430.0,0.6523371785628455,0.166233095291067,0.166233095291067,23.374393016864545,2137.087361541901,24.801889917427673,2267.601363879101,8.49617799872652,776.7934170264245,8.875291708199347,811.4552418925116
61488,NYU LANGONE HEALTH,NY,40.746778,-73.972226,NYIS,7.5,7.5,0.0,1,45866.0,0.6981126331811264,0.1509720791750741,0.1509720791750741,0.35687422514078265,32.62850058430013,0.730428063530599,66.78199437994047,0.04482646060677796,4.098419255476841,0.08930542927086771,8.16506781905076
62492,"DTE Atlantic, LLC",NJ,39.3733,-74.4369,PJM,7.5,7.5,0.0,1,59094.0,0.8994520547945205,0.1599334704187305,0.1599334704187305,0.746065200951568,68.21167551557193,1.9716692828128537,180.26690585717517,0.31760763561701594,29.038412399270026,0.32108255504389793,29.356119318299235
63347,"AOC, Capitol Power Plant",DC,38.882704,-77.007443,PJM,7.5,7.5,0.0,1,54431.681,0.8284882952815829,0.1575845982737344,0.1575845982737344,0.5938637300541358,54.29611246209241,3.3595521019095296,307.1590493174427,0.07575324350602787,6.926010834836833,0.1424716965021625,13.025983680197712
61857,Toray Plastic America's CHP Plant,RI,41.593802,-71.427609,ISNE,7.5,7.5,0.0,1,51789.0,0.7882648401826484,0.1550404445431646,0.1550404445431646,3.648317906283425,333.5604942887702,24.54891578315066,2244.4723001737743,0.38745351609734435,35.424321471757196,3.7504805374337558,342.901077708229
